"Property_ID","host_since","host_response_time","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","minimum_nights","maximum_nights","availability_30","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","reviews_per_month"
4436,"21/12/2016","within an hour","f",2,"t","The Hills Shire",-33.745617,150.963318,"Private room",1,2,1,"$35.00",3,730,6,36,1,4.28,"f",0.57
2483,"13/05/2014","within an hour","f",55,"t","Sydney",-33.87165,151.20682,"Entire home/apt",2,1,1,"$207.00",90,1125,29,6,0,4.83,"f",0.08
14784,"20/09/2017","N/A","t",3,"t","Sydney",-33.90257369,151.2134633,"Entire home/apt",7,NA,4,"",3,28,0,12,0,4.92,"f",1.91
1359,"20/07/2016","within an hour","t",1,"t","Blacktown",-33.76673,150.93585,"Entire home/apt",7,1,3,"$150.00",3,50,3,476,6,4.96,"t",4.53
18026,"31/07/2017","within an hour","t",2,"t","Hornsby",-33.6149155,151.1002159,"Entire home/apt",2,1,1,"$93.00",1,365,26,0,0,NA,"t",NA
16662,"6/06/2016","within an hour","f",37,"t","Sydney",-33.90220653,151.2122336,"Entire home/apt",6,2,3,"$192.00",1,365,23,2,2,3.5,"t",2
3319,"20/12/2012","N/A","f",1,"t","Waverley",-33.89868,151.26155,"Entire home/apt",2,1,1,"$180.00",90,1125,29,1,0,5,"f",0.02
5564,"11/08/2015","within an hour","t",1,"t","Warringah",-33.75499,151.29322,"Entire home/apt",4,1,2,"$197.00",2,730,19,145,1,4.87,"t",3.44
4986,"15/10/2018","within a day","f",2,"t","Woollahra",-33.88971,151.25423,"Private room",1,2,1,"$110.00",2,35,28,25,1,4.8,"f",0.59
2668,"7/06/2016","N/A","f",1,"t","Sydney",-33.87244706,151.2031104,"Private room",2,1,1,"$228.00",90,365,29,0,0,NA,"f",NA
17854,"19/06/2017","within an hour","f",4,"t","Woollahra",-33.88518,151.23639,"Entire home/apt",8,2.5,3,"$302.00",1,45,7,2,2,5,"t",2
6481,"2/09/2017","within an hour","f",1,"t","Manly",-33.7911,151.2867293,"Entire home/apt",6,2,3,"$662.00",2,365,9,23,2,4.96,"f",0.66
7786,"25/06/2013","within a day","f",1,"t","Randwick",-33.92241,151.25698,"Entire home/apt",4,1,2,"$539.00",3,365,28,28,0,4.68,"f",0.94
3848,"26/08/2016","within an hour","t",24,"t","Sydney",-33.87907,151.20961,"Entire home/apt",5,1,1,"$430.00",1,1125,29,0,0,NA,"f",NA
4814,"30/06/2018","N/A","f",1,"t","Parramatta",-33.7943,151.03828,"Entire home/apt",4,1.5,2,"$136.00",90,1125,29,0,0,NA,"f",NA
8584,"6/11/2016","within an hour","f",35,"t","Canterbury",-33.91905,151.10548,"Entire home/apt",6,1.5,3,"$210.00",2,365,18,11,1,4.64,"f",1.06
16093,"25/01/2025","within an hour","f",1,"t","Sydney",-33.87965,151.21633,"Entire home/apt",2,1,1,"$266.00",1,90,25,6,2,5,"f",1.75
2916,"1/02/2016","N/A","f",1,"t","Randwick",-33.91321,151.2372,"Private room",1,1,1,"$80.00",90,1125,6,7,0,5,"f",0.14
3049,"8/02/2016","within a few hours","f",1,"t","Pittwater",-33.62001536,151.3328724,"Entire home/apt",2,1,1,"$170.00",2,1125,28,10,1,5,"f",0.13
10218,"23/03/2019","within an hour","t",17,"t","Leichhardt",-33.88648025,151.167247,"Entire home/apt",2,1,1,"$104.00",1,14,16,127,6,4.81,"f",6.59
5737,"13/02/2018","within an hour","t",27,"t","Manly",-33.78616,151.28447,"Entire home/apt",6,1,2,"$184.00",3,90,9,75,1,4.85,"f",1.97
11945,"25/08/2019","within an hour","f",169,"t","Ku-Ring-Gai",-33.74453,151.13211,"Private room",1,2,1,"$35.00",90,365,27,6,0,3.33,"f",0.45
10429,"28/05/2020","within an hour","t",13,"t","Sydney",-33.86341092,151.2073118,"Entire home/apt",3,1,1,"$129.00",1,365,7,32,0,4.75,"f",1.78
4914,"8/12/2012","within an hour","f",5,"t","Marrickville",-33.91559,151.15586,"Entire home/apt",6,1,2,"$132.00",3,31,14,122,1,4.48,"t",2.41
10466,"24/07/2012","within a few hours","t",126,"t","Pittwater",-33.59594,151.32007,"Entire home/apt",4,1.5,2,"$795.00",1,1125,22,7,1,5,"f",0.43
