"Property_ID","host_since","host_response_time","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","minimum_nights","maximum_nights","availability_30","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","reviews_per_month"
6288,"17/09/2012","N/A","f",2,"t","Ryde",-33.817993,151.074661,"Entire home/apt",6,2,3,"$220.00",90,365,29,4,0,3.75,"f",0.11
1598,"16/09/2015","within an hour","t",1,"t","Randwick",-33.92647,151.24735,"Entire home/apt",2,1,1,"$125.00",3,1125,6,118,1,4.92,"f",1.14
7730,"11/01/2023","within an hour","",12,"t","Burwood",-33.88204,151.11251,"Entire home/apt",4,1,1,"$139.00",2,365,13,69,0,4.87,"t",2.45
9992,"23/05/2012","within a few hours","t",117,"t","Waverley",-33.89814688,151.2699012,"Entire home/apt",4,2,2,"$392.00",5,89,15,10,1,4.9,"f",0.53
7878,"29/08/2017","within an hour","t",2,"t","Leichhardt",-33.87896574,151.17118,"Entire home/apt",2,1,1,"$140.00",2,90,7,76,1,4.89,"f",2.74
2543,"20/12/2014","N/A","f",1,"t","Manly",-33.79425,151.27607,"Entire home/apt",5,NA,3,"",2,365,0,1,0,4,"f",0.18
16216,"11/02/2022","within an hour","f",20,"t","Sydney",-33.8698604,151.1924296,"Entire home/apt",4,2,2,"$300.00",3,365,19,4,1,5,"f",1.43
2397,"11/02/2014","within an hour","t",5,"t","Waverley",-33.89327,151.27278,"Entire home/apt",3,1,1,"$284.00",90,1125,15,22,0,4.82,"t",0.38
6488,"20/10/2016","within a day","f",28,"t","Pittwater",-33.66162,151.32316,"Entire home/apt",8,5.5,3,"$3,060.00",90,1125,0,1,0,5,"f",0.03
6533,"10/12/2015","within an hour","f",32,"t","Canada Bay",-33.82871,151.08464,"Entire home/apt",4,2,2,"$391.00",3,1125,29,5,0,4.8,"f",0.14
2017,"24/11/2013","within an hour","f",2,"t","Sydney",-33.86891,151.20406,"Entire home/apt",5,1,1,"$175.00",3,365,16,197,2,4.63,"t",2.17
1850,"20/03/2017","within an hour","f",1,"t","Sydney",-33.89082,151.20729,"Entire home/apt",10,1,2,"$488.00",4,1125,0,434,4,4.57,"f",4.73
7616,"15/02/2016","within an hour","f",28,"t","Mosman",-33.83227,151.23861,"Entire home/apt",6,1.5,3,"$254.00",2,365,3,36,0,4.81,"t",1.21
6846,"23/12/2020","within an hour","f",44,"t","Sydney",-33.90801,151.20923,"Private room",2,1,1,"$107.00",1,90,29,51,0,4.75,"f",1.53
15412,"31/12/2024","within an hour","f",1,"f","Sutherland Shire",-34.05153,151.02048,"Entire home/apt",2,1,1,"$141.00",1,365,24,10,3,4.5,"t",1.92
8232,"3/01/2017","a few days or more","f",3,"t","Leichhardt",-33.85937634,151.1856828,"Private room",1,1,1,"$150.00",1,365,28,3,0,4.33,"f",0.11
1210,"1/12/2014","within an hour","f",1,"t","Randwick",-33.93897,151.24736,"Entire home/apt",9,3.5,4,"$449.00",4,60,5,123,2,4.97,"f",1.24
2647,"5/08/2018","within an hour","f",4,"t","Sydney",-33.8764,151.18498,"Entire home/apt",2,NA,1,"",1,180,14,76,3,4.41,"t",0.91
11307,"12/10/2015","within an hour","f",4,"t","The Hills Shire",-33.7280147,151.0073399,"Entire home/apt",4,1,1,"$105.00",2,365,7,19,0,4.53,"f",1.28
13298,"11/08/2024","within an hour","f",1,"t","Strathfield",-33.8687999,151.0888522,"Entire home/apt",8,2,3,"$208.00",4,365,14,13,1,4.31,"t",1.52
16072,"4/12/2024","within a few hours","f",53,"t","Sydney",-33.91246642,151.2107954,"Entire home/apt",4,2,2,"$226.00",7,365,0,0,0,NA,"f",NA
6283,"4/03/2022","N/A","f",1,"t","Hornsby",-33.6496,151.07392,"Entire home/apt",12,NA,6,"",90,1125,28,32,0,4.84,"f",0.82
10683,"21/10/2015","within an hour","t",1,"t","Randwick",-33.90609107,151.2351864,"Entire home/apt",2,1,1,"$157.00",1,14,5,77,5,4.86,"f",4.22
16733,"18/03/2025","within an hour","f",23,"t","The Hills Shire",-33.7432634,150.9847861,"Private room",2,1,1,"$44.00",1,365,29,0,0,NA,"t",NA
1150,"7/04/2015","within an hour","t",1,"t","Warringah",-33.78190994,151.2871399,"Entire home/apt",3,1,2,"$286.00",2,1125,29,30,0,4.83,"f",0.28
5745,"7/06/2014","N/A","f",1,"f","Sutherland Shire",-34.04392,151.08833,"Entire home/apt",4,1,2,"$209.00",4,14,7,11,0,4.82,"t",0.26
14877,"29/04/2024","N/A","f",18,"t","Sydney",-33.87765,151.21993,"Entire home/apt",2,1,1,"$10,006.00",2,365,0,6,0,4.67,"f",1.09
10534,"22/08/2018","N/A","f",1,"t","Botany Bay",-33.92406,151.19732,"Private room",2,0.5,1,"$90.00",90,365,28,0,0,NA,"f",NA
6783,"23/09/2013","within an hour","f",2,"t","Sydney",-33.87816,151.21622,"Entire home/apt",5,2,2,"$225.00",3,730,4,53,0,4.79,"f",1.7
13523,"8/09/2023","within an hour","t",6,"t","Waverley",-33.8913656,151.2721995,"Entire home/apt",2,1,1,"$255.00",2,28,0,7,0,5,"t",0.78
14921,"5/03/2015","N/A","f",1,"f","Warringah",-33.782665,151.2885274,"Entire home/apt",6,NA,3,"",4,19,0,0,0,NA,"f",NA
8115,"23/10/2022","within an hour","f",4,"t","Sydney",-33.85707432,151.2025501,"Entire home/apt",5,1.5,2,"$183.00",2,90,6,96,4,4.66,"t",4.36
11126,"10/07/2013","within an hour","f",244,"t","Sydney",-33.87996941,151.2132742,"Entire home/apt",2,1,1,"$214.00",1,1125,0,0,0,NA,"t",NA
17421,"10/07/2013","within an hour","f",244,"t","Leichhardt",-33.88587231,151.1715285,"Entire home/apt",4,2,2,"$339.00",1,1125,0,2,0,5,"t",0.83
10760,"5/06/2013","within a few hours","t",2,"t","Woollahra",-33.88933,151.23976,"Entire home/apt",2,1,1,"$272.00",2,31,17,16,1,4.88,"f",1.28
12838,"29/08/2024","N/A","f",39,"t","Sydney",-33.86856797,151.1875145,"Entire home/apt",5,2,2,"$425.00",28,1125,11,11,0,4.55,"t",1.11
16452,"24/07/2019","N/A","f",912,"t","Holroyd",-33.8131389,150.9780095,"Entire home/apt",6,1,3,"$253.00",3,365,0,1,0,5,"t",0.52
