"Property_ID","host_since","host_response_time","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","minimum_nights","maximum_nights","availability_30","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","reviews_per_month"
3031,"13/09/2018","within an hour","t",20,"t","Sydney",-33.87685,151.21327,"Entire home/apt",4,1,2,"$175.00",2,730,7,188,5,4.84,"f",2.59
4723,"23/03/2016","within an hour","f",2,"t","Sutherland Shire",-34.0481,151.15019,"Entire home/apt",2,1,1,"$153.00",1,300,0,161,0,4.95,"t",2.85
10734,"13/01/2025","N/A","f",57,"t","Sydney",-33.9023022,151.2110933,"Entire home/apt",5,2,2,"$143.00",1,365,3,37,1,4.46,"f",2.27
3232,"14/01/2019","within an hour","t",1,"t","Pittwater",-33.62438,151.3183,"Entire home/apt",2,1,0,"$225.00",2,28,29,151,1,4.94,"f",2.27
12298,"24/07/2019","N/A","f",912,"t","Sydney",-33.8792301,151.1813628,"Entire home/apt",2,1,0,"$142.00",3,365,28,2,0,2.5,"t",0.27
13192,"1/11/2019","within a day","f",1,"t","Penrith",-33.7424,150.70918,"Entire home/apt",7,1.5,3,"$104.00",1,365,28,0,0,NA,"f",NA
7811,"24/07/2012","within a few hours","t",126,"t","Pittwater",-33.60032,151.32701,"Entire home/apt",8,3.5,4,"$3,757.00",1,1125,27,0,0,NA,"f",NA
2755,"18/11/2014","within an hour","t",1,"t","Waverley",-33.89133,151.28541,"Entire home/apt",4,1,2,"$225.00",3,1125,3,184,1,4.83,"f",2.24
4932,"12/11/2018","N/A","f",1,"t","Penrith",-33.76794,150.78216,"Private room",2,0,1,"$65.00",90,1125,28,0,0,NA,"t",NA
6634,"7/06/2015","within an hour","t",2,"t","Sutherland Shire",-34.0450013,151.1042997,"Private room",1,1,1,"$63.00",1,5,0,56,2,4.96,"f",1.75
12099,"15/10/2023","within a day","f",18,"f","Sydney",-33.89215,151.1947,"Private room",1,2,1,"$90.00",1,365,28,11,1,4.82,"f",0.93
3831,"26/08/2016","within an hour","f",1,"t","Waverley",-33.88681,151.27712,"Entire home/apt",5,2,3,"$500.00",5,90,27,17,0,4.76,"f",0.26
546,"21/09/2013","within an hour","t",3,"t","Waverley",-33.88839,151.27536,"Entire home/apt",9,1.5,3,"$584.00",2,180,25,6,0,4.67,"f",0.05
2193,"25/01/2018","N/A","f",3,"t","Lane Cove",-33.82769,151.14706,"Private room",2,1,1,"$175.00",1,1125,12,17,0,4.41,"t",0.34
17098,"3/07/2018","within an hour","t",2,"t","Waverley",-33.89304563,151.2633018,"Entire home/apt",2,1,1,"$116.00",2,365,14,7,3,5,"f",3.28
6274,"27/10/2013","within an hour","f",2,"t","Blacktown",-33.75599,150.95306,"Entire home/apt",4,1,2,"$143.00",2,1125,22,63,0,4.7,"f",1.77
11096,"19/04/2018","within an hour","f",59,"t","Rockdale",-33.9282715,151.1550656,"Entire home/apt",4,1,2,"$280.00",90,365,1,5,0,4.2,"t",0.32
15348,"29/08/2024","N/A","f",39,"t","Manly",-33.79984,151.29124,"Entire home/apt",4,NA,2,"",7,1125,0,2,0,5,"t",0.43
12222,"14/02/2015","within an hour","t",3,"t","Blacktown",-33.76866,150.84312,"Private room",1,1,1,"$38.00",22,100,0,1,1,5,"f",1
10364,"16/01/2015","within a day","f",1,"t","Randwick",-33.94852,151.25096,"Entire home/apt",2,1,1,"$173.00",5,70,0,7,0,5,"f",0.4
16811,"29/11/2023","within an hour","f",46,"t","Ku-Ring-Gai",-33.7659076,151.1616799,"Private room",1,1,1,"$58.00",2,365,16,1,0,5,"f",0.6
16978,"5/06/2013","within an hour","f",28,"t","Sydney",-33.88296,151.2176,"Entire home/apt",2,1,1,"$209.00",1,365,0,0,0,NA,"t",NA
7697,"9/01/2023","within an hour","",12,"t","Blacktown",-33.70464802,150.8817952,"Entire home/apt",6,1,2,"$130.00",2,180,6,74,3,4.57,"f",2.65
15995,"6/02/2025","within an hour","f",19,"t","Ryde",-33.7862841,151.1268374,"Private room",3,1,1,"$226.00",1,90,28,0,0,NA,"t",NA
14931,"17/11/2023","within a few hours","f",40,"t","Sydney",-33.8803671,151.2049629,"Entire home/apt",4,NA,2,"",8,365,0,1,0,5,"f",0.23
15251,"8/12/2024","within an hour","f",12,"t","Sydney",-33.90121,151.21021,"Entire home/apt",5,NA,2,"",1,365,2,2,0,4,"t",0.44
6185,"12/09/2018","within an hour","f",14,"t","Manly",-33.78998,151.28598,"Entire home/apt",5,1,2,"$263.00",1,365,26,12,0,3.75,"t",0.31
