"Property_ID","host_since","host_response_time","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","minimum_nights","maximum_nights","availability_30","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","reviews_per_month"
1581,"30/07/2014","N/A","f",1,"t","Sydney",-33.87999,151.21054,"Private room",2,1,1,"$105.00",2,1125,28,61,0,4.7,"t",0.56
818,"22/04/2014","within a few hours","t",2,"t","Waverley",-33.89334,151.26854,"Entire home/apt",2,1,1,"$230.00",3,70,0,31,0,4.77,"f",0.85
10197,"12/12/2020","within an hour","f",16,"t","Blacktown",-33.75776,150.87372,"Private room",2,1,1,"$59.00",1,365,22,2,0,5,"f",0.12
4488,"21/11/2018","within an hour","f",51,"t","Sydney",-33.87953,151.21332,"Entire home/apt",2,NA,1,"",365,365,0,4,0,5,"t",0.18
11237,"12/02/2015","within an hour","t",7,"t","Canada Bay",-33.86821518,151.1161788,"Private room",2,NA,NA,"",1,14,0,1,0,5,"f",0.25
2918,"7/12/2018","N/A","f",1,"f","Waverley",-33.89465,151.26283,"Private room",2,1,1,"$130.00",90,1125,6,0,0,NA,"f",NA
327,"27/05/2014","within an hour","t",61,"t","Sydney",-33.87566757,151.2293854,"Entire home/apt",4,2,2,"$450.00",21,90,24,8,0,5,"f",0.09
17119,"14/10/2024","a few days or more","f",18,"t","Sutherland Shire",-34.03416,151.07332,"Entire home/apt",4,2,2,"$231.00",1,365,0,0,0,NA,"f",NA
7902,"22/01/2023","within an hour","f",1,"t","Penrith",-33.7813,150.77762,"Entire home/apt",4,1,2,"$190.00",1,1125,7,12,0,4.92,"f",0.5
4193,"25/02/2017","within an hour","f",5,"t","Leichhardt",-33.864,151.1695,"Entire home/apt",4,1.5,2,"$689.00",3,365,22,60,0,4.52,"f",0.97
4023,"31/07/2016","within an hour","t",3,"t","Waverley",-33.89445,151.26309,"Entire home/apt",3,1,0,"$135.00",4,1125,1,211,4,4.85,"t",3.15
12395,"17/06/2016","within an hour","f",1,"t","Manly",-33.78550454,151.2849244,"Entire home/apt",6,2,4,"$1,106.00",5,365,13,3,0,5,"f",0.51
13830,"18/03/2024","within an hour","f",10,"t","Marrickville",-33.89254,151.15909,"Entire home/apt",2,1,1,"$110.00",3,365,10,3,0,4.67,"f",0.59
11592,"8/09/2022","within a few hours","f",1,"t","Sutherland Shire",-34.0273717,151.125005,"Entire home/apt",12,3,4,"$800.00",2,30,20,6,0,5,"f",0.82
7053,"20/06/2020","within a day","f",1,"t","Warringah",-33.75403,151.28258,"Entire home/apt",3,1,1,"$336.00",4,30,28,6,0,4.83,"f",0.19
4168,"9/12/2018","within a day","f",11,"t","North Sydney",-33.82861,151.20964,"Private room",2,1,1,"$69.00",7,1125,17,20,0,4.25,"f",0.3
32,"1/05/2011","within a day","f",2,"t","Pittwater",-33.64793,151.31775,"Entire home/apt",4,2,2,"$308.00",14,28,16,21,0,5,"f",0.2
9305,"20/10/2016","within a day","f",28,"t","Pittwater",-33.61679,151.33238,"Entire home/apt",8,3.5,4,"$1,352.00",1,1125,28,0,0,NA,"f",NA
16244,"22/02/2025","within an hour","f",1,"t","Bankstown",-33.92029,151.03922,"Private room",2,0,1,"$87.00",1,7,26,2,0,5,"f",0.59
13426,"15/12/2014","N/A","f",1,"t","Pittwater",-33.62415,151.3329,"Entire home/apt",7,3,5,"$770.00",1,14,27,3,0,4.33,"f",0.5
2235,"11/04/2017","N/A","f",1,"f","Parramatta",-33.78259,151.07179,"Private room",2,1,1,"$124.00",90,1125,29,11,0,5,"f",0.14
2605,"26/04/2018","a few days or more","f",1,"f","Liverpool",-33.92918,150.9181,"Private room",1,NA,NA,"",90,365,29,0,0,NA,"t",NA
18001,"2/06/2023","within an hour","f",31,"t","Sydney",-33.90951,151.20477,"Entire home/apt",4,2,2,"$200.00",7,365,15,0,0,NA,"f",NA
10156,"6/10/2012","N/A","f",1,"t","Randwick",-33.94209099,151.2347796,"Entire home/apt",2,1,1,"$290.00",90,365,28,0,0,NA,"f",NA
11148,"20/02/2024","N/A","f",3,"t","Randwick",-33.92139198,151.2573931,"Private room",2,0.5,1,"$130.00",1,365,27,0,0,NA,"t",NA
11205,"14/03/2018","within an hour","f",44,"t","Sydney",-33.88908,151.2066,"Entire home/apt",2,1,1,"$178.00",1,365,26,51,2,4.82,"f",3.22
13836,"11/10/2019","within an hour","f",138,"t","North Sydney",-33.82446,151.19927,"Entire home/apt",5,2,2,"$168.00",2,365,25,0,0,NA,"f",NA
5338,"27/10/2017","within a day","f",289,"t","Botany Bay",-33.9316,151.1881,"Entire home/apt",2,1,1,"$480.00",90,1125,27,0,0,NA,"f",NA
