"Property_ID","host_since","host_response_time","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","minimum_nights","maximum_nights","availability_30","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","reviews_per_month"
2476,"24/07/2019","N/A","f",912,"t","Leichhardt",-33.857986,151.178452,"Entire home/apt",6,2,3,"$339.00",90,365,29,44,0,4.07,"t",0.56
15422,"15/10/2024","within a few hours","f",34,"t","Sydney",-33.91408,151.20954,"Entire home/apt",4,NA,2,"",7,365,0,0,0,NA,"f",NA
14818,"21/10/2020","within an hour","t",1,"t","Leichhardt",-33.88843216,151.149827,"Entire home/apt",6,2.5,3,"$529.00",2,1125,7,16,0,4.94,"t",2.89
5176,"24/02/2021","within an hour","t",1,"t","Ryde",-33.79909,151.08355,"Entire home/apt",12,3,4,"$325.00",1,60,21,143,1,4.83,"t",2.74
2534,"22/04/2018","N/A","f",1,"f","Liverpool",-33.96182,150.97781,"Private room",2,2,3,"$45.00",90,1125,29,1,0,5,"t",0.01
13922,"25/10/2013","within a day","f",1,"t","City Of Kogarah",-33.9919104,151.1157074,"Private room",2,2,2,"$90.00",1,365,16,3,0,5,"f",0.39
6616,"28/05/2012","N/A","f",1,"t","Waverley",-33.8945542,151.24392,"Entire home/apt",4,1,2,"$209.00",7,90,0,19,0,4.74,"f",0.55
7206,"21/11/2022","within an hour","t",1,"t","Rockdale",-33.9289539,151.1545661,"Entire home/apt",2,1,1,"$193.00",2,20,19,66,1,4.91,"f",2.2
9849,"19/10/2023","within an hour","f",1,"t","Waverley",-33.8872048,151.2718386,"Entire home/apt",2,1,1,"$208.00",1,365,1,44,0,4.84,"f",2.26
17152,"28/02/2024","within an hour","f",10,"t","Sydney",-33.8629486,151.2021122,"Entire home/apt",8,2.5,3,"$613.00",2,365,6,11,4,5,"t",4.78
9949,"10/05/2018","within a day","f",1,"t","Mosman",-33.81680804,151.2441451,"Entire home/apt",4,1,2,"$189.00",90,365,1,18,0,4.83,"f",1.01
11912,"27/01/2024","within an hour","f",4,"t","Parramatta",-33.81601879,151.007967,"Entire home/apt",6,2,3,"$181.00",2,365,8,42,0,4.45,"t",2.84
1781,"22/11/2014","within an hour","t",23,"t","Sydney",-33.86903,151.20436,"Entire home/apt",5,2,2,"$353.00",2,365,7,248,5,4.83,"t",2.51
11252,"21/10/2021","within a day","f",1,"t","Sydney",-33.9209323,151.1951732,"Entire home/apt",3,1,1,"$180.00",1,365,14,17,3,4.94,"f",1.72
4944,"25/08/2019","within an hour","f",169,"t","Fairfield",-33.88216,150.95958,"Private room",1,1,1,"$46.00",90,365,29,28,0,4.21,"f",0.51
9772,"30/09/2023","within an hour","t",1,"t","Waverley",-33.89891,151.27465,"Entire home/apt",2,1,1,"$248.00",1,365,10,14,0,4.79,"f",1.91
11595,"31/08/2017","within an hour","f",54,"t","Ryde",-33.7863772,151.1183701,"Entire home/apt",4,2,2,"$220.00",90,365,0,3,0,4.67,"t",0.24
13260,"22/05/2022","within a few hours","f",1,"t","Sydney",-33.87789927,151.2027282,"Entire home/apt",4,1,1,"$230.00",3,365,26,2,0,4.5,"f",0.25
641,"11/11/2015","within an hour","f",5,"t","Sydney",-33.88664,151.21425,"Private room",2,1,1,"$135.00",2,1125,10,7,0,5,"f",0.06
4396,"28/02/2019","within a few hours","f",1,"t","Randwick",-33.92290572,151.230842,"Entire home/apt",2,1,1,"$127.00",5,100,20,12,1,4.67,"f",0.81
15794,"4/12/2024","within a few hours","f",53,"t","Burwood",-33.87729,151.10575,"Entire home/apt",4,2,2,"$183.00",7,365,0,0,0,NA,"f",NA
1507,"29/08/2024","N/A","f",39,"t","North Sydney",-33.84431,151.21046,"Entire home/apt",4,2,2,"$335.00",5,1125,17,20,0,4.25,"t",0.2
13775,"13/04/2013","within a few hours","f",1,"t","Waverley",-33.88834,151.27739,"Entire home/apt",4,1,2,"$302.00",3,120,28,8,0,4.63,"f",1.22
11174,"6/12/2015","within an hour","f",1,"t","Sutherland Shire",-34.0331032,151.0697449,"Private room",2,1,1,"$77.00",3,365,21,15,0,5,"f",1.07
14975,"19/12/2014","within an hour","t",47,"t","Woollahra",-33.88628769,151.2367656,"Entire home/apt",5,2,2,"$998.00",5,365,29,1,0,5,"f",0.43
895,"22/04/2015","N/A","f",1,"t","Sydney",-33.86317,151.20462,"Entire home/apt",2,1,1,"$390.00",12,48,22,11,0,4.91,"f",0.09
17162,"23/06/2017","within an hour","",26,"t","Auburn",-33.84711,151.07367,"Entire home/apt",4,2,2,"$202.00",2,365,18,7,1,4.71,"t",3
13816,"12/10/2021","within an hour","",10,"t","Manly",-33.8007871,151.2917479,"Entire home/apt",4,1,2,"$283.00",2,365,12,15,1,5,"t",1.76
6877,"13/11/2014","within a day","t",82,"t","Pittwater",-33.59986688,151.3233538,"Entire home/apt",8,2,4,"$983.00",1,1125,28,0,0,NA,"f",NA
8028,"16/08/2011","within an hour","t",3,"t","Sydney",-33.89379,151.19921,"Entire home/apt",4,1,1,"$173.00",4,365,9,48,2,4.88,"f",1.71
16760,"27/03/2025","within an hour","f",11,"t","Sydney",-33.86547,151.20253,"Entire home/apt",7,2,2,"$2,228.00",2,365,7,1,1,5,"t",1
7778,"8/07/2017","within an hour","",83,"t","Burwood",-33.86978561,151.1044609,"Private room",2,1,1,"$115.00",1,365,18,45,0,4.49,"t",1.54
11608,"5/01/2023","within an hour","f",50,"t","Hurstville",-33.9590494,151.1049368,"Private room",1,2,1,"$48.00",1,89,10,20,1,4.3,"f",1.37
7167,"22/12/2015","within an hour","t",1,"t","Sydney",-33.8694,151.22015,"Entire home/apt",4,1,2,"$304.00",2,365,7,223,6,4.91,"t",7.05
7832,"20/02/2016","N/A","f",2,"t","Sutherland Shire",-34.0573,151.1189,"Entire home/apt",2,1,1,"$255.00",90,365,28,4,0,4.5,"f",0.14
1686,"13/01/2016","N/A","f",1,"t","Manly",-33.80286,151.28603,"Entire home/apt",4,1.5,2,"$1,000.00",90,90,26,5,0,5,"f",0.06
9171,"21/07/2023","within an hour","f",1,"t","Randwick",-33.98119112,151.2449109,"Entire home/apt",6,2.5,3,"$268.00",3,365,6,58,3,4.67,"t",2.58
14986,"14/09/2024","within a day","f",27,"t","Auburn",-33.84740589,151.034335,"Entire home/apt",4,2,2,"$192.00",1,365,27,0,0,NA,"f",NA
13762,"25/09/2024","within an hour","f",2,"t","Burwood",-33.87306886,151.1045887,"Entire home/apt",5,2,2,"$228.00",2,365,19,21,0,4.33,"t",2.55
17519,"7/06/2023","N/A","f",1,"f","Pittwater",-33.70099,151.30247,"Entire home/apt",8,3.5,4,"$1,078.00",7,21,0,0,0,NA,"f",NA
5113,"1/02/2021","within an hour","f",11,"t","Manly",-33.78709,151.28495,"Entire home/apt",2,1,0,"$180.00",1,1125,25,7,0,2.71,"t",0.14
9117,"18/08/2014","within an hour","t",12,"t","Waverley",-33.89693,151.26051,"Private room",2,1,1,"$99.00",3,365,29,10,0,4.6,"f",0.52
13394,"1/03/2016","N/A","f",1,"t","Rockdale",-33.96224,151.14119,"Entire home/apt",3,NA,1,"",3,365,0,4,0,5,"f",0.47
14428,"20/02/2018","within an hour","f",55,"t","Mosman",-33.81365,151.24692,"Entire home/apt",6,NA,3,"",90,1125,28,0,0,NA,"f",NA
14268,"11/10/2019","within an hour","f",138,"t","Ryde",-33.78157,151.11219,"Entire home/apt",4,1,2,"$152.00",2,365,18,8,1,5,"f",1.18
627,"18/06/2015","within an hour","t",1,"t","Woollahra",-33.888638,151.234695,"Entire home/apt",2,1,1,"$180.00",3,1125,16,152,0,4.93,"f",1.3
16622,"6/11/2016","within an hour","f",35,"t","Parramatta",-33.8017803,150.9818191,"Entire home/apt",6,1,2,"$131.00",2,90,18,8,3,5,"f",4
1266,"21/08/2016","within an hour","t",7,"t","Hornsby",-33.6912,151.09722,"Private room",1,3,1,"$56.00",7,365,1,17,0,4.88,"f",0.2
12232,"29/04/2024","N/A","f",18,"t","Sydney",-33.90399,151.2011,"Entire home/apt",2,NA,1,"",90,365,0,2,0,5,"f",0.17
11495,"27/06/2017","within an hour","f",46,"t","Willoughby",-33.79244,151.18741,"Entire home/apt",10,2,5,"$460.00",2,45,12,18,2,4.5,"t",1.26
10369,"26/08/2016","within an hour","f",78,"t","Strathfield",-33.86929426,151.0860808,"Entire home/apt",6,2,2,"$299.00",90,365,20,8,1,4.63,"t",0.69
6778,"22/09/2015","within a few hours","f",37,"t","Auburn",-33.82742,151.07839,"Entire home/apt",2,1,1,"$162.00",2,365,29,18,0,4.78,"f",0.57
16067,"17/02/2014","within a few hours","f",1,"f","Camden",-33.99676752,150.7602173,"Entire home/apt",6,1,3,"$519.00",2,365,29,2,0,5,"f",0.57
6789,"12/02/2016","within an hour","t",21,"t","Manly",-33.79763602,151.2837461,"Entire home/apt",3,1,2,"$275.00",3,30,0,54,1,4.83,"f",1.71
13834,"12/04/2019","within an hour","f",63,"t","Randwick",-33.922962,151.2311935,"Entire home/apt",6,1,2,"$189.00",4,365,17,7,2,3.71,"t",1.04
7762,"8/11/2015","N/A","f",1,"t","Sutherland Shire",-34.0474415,151.1308582,"Entire home/apt",6,NA,3,"",90,365,15,2,0,5,"f",0.1
3713,"25/09/2019","within an hour","f",6,"t","Manly",-33.80186,151.29465,"Entire home/apt",2,1,1,"$219.00",2,1125,27,17,0,4.41,"t",0.25
2230,"21/06/2017","N/A","f",4,"t","The Hills Shire",-33.75014,150.95992,"Entire home/apt",4,1,0,"$99.00",1,1125,29,286,0,4.68,"f",2.97
11265,"28/05/2018","within an hour","",19,"t","Sydney",-33.87440062,151.2255576,"Entire home/apt",2,1,1,"$118.00",1,1125,23,11,0,3.73,"t",0.73
14699,"17/08/2014","within a few hours","t",5,"t","North Sydney",-33.8487605,151.2151326,"Entire home/apt",4,1,2,"$341.00",5,365,19,16,3,4.75,"f",2.84
